date,eur_ron
2021-11-14,4.9478
2021-11-15,4.9468
2021-11-16,4.945
2021-11-17,4.946
2021-11-18,4.9444
2021-11-19,4.9519
2021-11-20,4.9519
2021-11-21,4.9519
2021-11-22,4.9461
2021-11-23,4.945
2021-11-24,4.9447
2021-11-25,4.9443
2021-11-26,4.9453
2021-11-27,4.9453
2021-11-28,4.9453
2021-11-29,4.9454
2021-11-30,4.9436
2021-12-01,4.9453
2021-12-02,4.9463
2021-12-03,4.946
2021-12-04,4.946
2021-12-05,4.946
2021-12-06,4.9446
2021-12-07,4.9443
2021-12-08,4.9468
2021-12-09,4.9458
2021-12-10,4.9442
2021-12-11,4.9442
2021-12-12,4.9442
2021-12-13,4.945
2021-12-14,4.9454
2021-12-15,4.9434
2021-12-16,4.9455
2021-12-17,4.9461
2021-12-18,4.9461
2021-12-19,4.9461
2021-12-20,4.9461
2021-12-21,4.9434
2021-12-22,4.9453
2021-12-23,4.9466
2021-12-24,4.9448
2021-12-25,4.9448
2021-12-26,4.9448
2021-12-27,4.9465
2021-12-28,4.948
2021-12-29,4.9474
2021-12-30,4.9444
2021-12-31,4.9429
2022-01-01,4.9429
2022-01-02,4.9429
2022-01-03,4.9443
2022-01-04,4.9436
2022-01-05,4.9432
2022-01-06,4.9362
2022-01-07,4.9407
2022-01-08,4.9407
2022-01-09,4.9407
2022-01-10,4.9405
2022-01-11,4.9398
2022-01-12,4.9401
2022-01-13,4.9401
2022-01-14,4.9399
2022-01-15,4.9399
2022-01-16,4.9399
2022-01-17,4.9404
2022-01-18,4.9409
2022-01-19,4.9412
2022-01-20,4.9413
2022-01-21,4.9408
2022-01-22,4.9408
2022-01-23,4.9408
2022-01-24,4.9374
2022-01-25,4.9418
2022-01-26,4.9399
2022-01-27,4.9434
2022-01-28,4.9404
2022-01-29,4.9404
2022-01-30,4.9404
2022-01-31,4.9432
2022-02-01,4.9417
2022-02-02,4.9411
2022-02-03,4.9436
2022-02-04,4.9424
2022-02-05,4.9424
2022-02-06,4.9424
2022-02-07,4.9432
2022-02-08,4.9388
2022-02-09,4.9393
2022-02-10,4.9407
2022-02-11,4.9424
2022-02-12,4.9424
2022-02-13,4.9424
2022-02-14,4.9399
2022-02-15,4.9351
2022-02-16,4.9387
2022-02-17,4.9381
2022-02-18,4.9398
2022-02-19,4.9398
2022-02-20,4.9398
2022-02-21,4.9424
2022-02-22,4.9397
2022-02-23,4.9437
2022-02-24,4.9461
2022-02-25,4.9428
2022-02-26,4.9428
2022-02-27,4.9428
2022-02-28,4.9448
2022-03-01,4.9451
2022-03-02,4.9445
2022-03-03,4.9455
2022-03-04,4.9434
2022-03-05,4.9434
2022-03-06,4.9434
2022-03-07,4.9437
2022-03-08,4.9475
2022-03-09,4.9448
2022-03-10,4.9436
2022-03-11,4.9442
2022-03-12,4.9442
2022-03-13,4.9442
2022-03-14,4.9448
2022-03-15,4.9427
2022-03-16,4.9385
2022-03-17,4.9424
2022-03-18,4.9431
2022-03-19,4.9431
2022-03-20,4.9431
2022-03-21,4.9421
2022-03-22,4.9378
2022-03-23,4.9437
2022-03-24,4.9442
2022-03-25,4.9451
2022-03-26,4.9451
2022-03-27,4.9451
2022-03-28,4.9403
2022-03-29,4.9429
2022-03-30,4.9437
2022-03-31,4.9372
2022-04-01,4.944
2022-04-02,4.944
2022-04-03,4.944
2022-04-04,4.9391
2022-04-05,4.9384
2022-04-06,4.9352
2022-04-07,4.9375
2022-04-08,4.9379
2022-04-09,4.9379
2022-04-10,4.9379
2022-04-11,4.9363
2022-04-12,4.9363
2022-04-13,4.9352
2022-04-14,4.9369
2022-04-15,4.9352
2022-04-16,4.9352
2022-04-17,4.9352
2022-04-18,4.9342
2022-04-19,4.9384
2022-04-20,4.9385
2022-04-21,4.9392
2022-04-22,4.9378
2022-04-23,4.9378
2022-04-24,4.9378
2022-04-25,4.9414
2022-04-26,4.9411
2022-04-27,4.9436
2022-04-28,4.945
2022-04-29,4.9419
2022-04-30,4.9419
2022-05-01,4.9419
2022-05-02,4.9407
2022-05-03,4.943
2022-05-04,4.9423
2022-05-05,4.9451
2022-05-06,4.9472
2022-05-07,4.9472
2022-05-08,4.9472
2022-05-09,4.9405
2022-05-10,4.9424
2022-05-11,4.9441
2022-05-12,4.9435
2022-05-13,4.9414
2022-05-14,4.9414
2022-05-15,4.9414
2022-05-16,4.9441
2022-05-17,4.9441
2022-05-18,4.9467
2022-05-19,4.9459
2022-05-20,4.9435
2022-05-21,4.9435
2022-05-22,4.9435
2022-05-23,4.9429
2022-05-24,4.9391
2022-05-25,4.9381
2022-05-26,4.9339
2022-05-27,4.9358
2022-05-28,4.9358
2022-05-29,4.9358
2022-05-30,4.9395
2022-05-31,4.94
2022-06-01,4.9352
2022-06-02,4.9376
2022-06-03,4.9391
2022-06-04,4.9391
2022-06-05,4.9391
2022-06-06,4.9382
2022-06-07,4.9381
2022-06-08,4.9389
2022-06-09,4.9394
2022-06-10,4.9376
2022-06-11,4.9376
2022-06-12,4.9376
2022-06-13,4.9361
2022-06-14,4.9391
2022-06-15,4.9361
2022-06-16,4.9391
2022-06-17,4.943
2022-06-18,4.943
2022-06-19,4.943
2022-06-20,4.9425
2022-06-21,4.9392
2022-06-22,4.9421
2022-06-23,4.944
2022-06-24,4.9398
2022-06-25,4.9398
2022-06-26,4.9398
2022-06-27,4.9414
2022-06-28,4.9396
2022-06-29,4.9386
2022-06-30,4.9394
2022-07-01,4.9435
2022-07-02,4.9435
2022-07-03,4.9435
2022-07-04,4.9393
2022-07-05,4.9401
2022-07-06,4.9378
2022-07-07,4.939
2022-07-08,4.9375
2022-07-09,4.9375
2022-07-10,4.9375
2022-07-11,4.9363
2022-07-12,4.9397
2022-07-13,4.9372
2022-07-14,4.9372
2022-07-15,4.9356
2022-07-16,4.9356
2022-07-17,4.9356
2022-07-18,4.9346
2022-07-19,4.9361
2022-07-20,4.9309
2022-07-21,4.9321
2022-07-22,4.928
2022-07-23,4.928
2022-07-24,4.928
2022-07-25,4.9287
2022-07-26,4.9263
2022-07-27,4.9272
2022-07-28,4.9286
2022-07-29,4.9217
2022-07-30,4.9217
2022-07-31,4.9217
2022-08-01,4.919
2022-08-02,4.9228
2022-08-03,4.9191
2022-08-04,4.923
2022-08-05,4.9207
2022-08-06,4.9207
2022-08-07,4.9207
2022-08-08,4.8961
2022-08-09,4.8981
2022-08-10,4.9016
2022-08-11,4.8917
2022-08-12,4.8802
2022-08-13,4.8802
2022-08-14,4.8802
2022-08-15,4.8317
2022-08-16,4.8775
2022-08-17,4.8781
2022-08-18,4.8763
2022-08-19,4.8768
2022-08-20,4.8768
2022-08-21,4.8768
2022-08-22,4.8771
2022-08-23,4.8439
2022-08-24,4.857
2022-08-25,4.8663
2022-08-26,4.8643
2022-08-27,4.8643
2022-08-28,4.8643
2022-08-29,4.8613
2022-08-30,4.8629
2022-08-31,4.8414
2022-09-01,4.8361
2022-09-02,4.8075
2022-09-03,4.8075
2022-09-04,4.8075
2022-09-05,4.8194
2022-09-06,4.8405
2022-09-07,4.8498
2022-09-08,4.8761
2022-09-09,4.8945
2022-09-10,4.8945
2022-09-11,4.8945
2022-09-12,4.9091
2022-09-13,4.9186
2022-09-14,4.9225
2022-09-15,4.9194
2022-09-16,4.9194
2022-09-17,4.9194
2022-09-18,4.9194
2022-09-19,4.9242
2022-09-20,4.9381
2022-09-21,4.9393
2022-09-22,4.9355
2022-09-23,4.938
2022-09-24,4.938
2022-09-25,4.938
2022-09-26,4.9368
2022-09-27,4.9452
2022-09-28,4.9439
2022-09-29,4.946
2022-09-30,4.9451
2022-10-01,4.9451
2022-10-02,4.9451
2022-10-03,4.9441
2022-10-04,4.934
2022-10-05,4.9292
2022-10-06,4.9354
2022-10-07,4.936
2022-10-08,4.936
2022-10-09,4.936
2022-10-10,4.9336
2022-10-11,4.9317
2022-10-12,4.9355
2022-10-13,4.9326
2022-10-14,4.9293
2022-10-15,4.9293
2022-10-16,4.9293
2022-10-17,4.9314
2022-10-18,4.9282
2022-10-19,4.9165
2022-10-20,4.9121
2022-10-21,4.9095
2022-10-22,4.9095
2022-10-23,4.9095
2022-10-24,4.9077
2022-10-25,4.8948
2022-10-26,4.8626
2022-10-27,4.8925
2022-10-28,4.9186
2022-10-29,4.9186
2022-10-30,4.9186
2022-10-31,4.9081
2022-11-01,4.9029
2022-11-02,4.9038
2022-11-03,4.8977
2022-11-04,4.8846
2022-11-05,4.8846
2022-11-06,4.8846
2022-11-07,4.8841
2022-11-08,4.8939
2022-11-09,4.8904
2022-11-10,4.875
2022-11-11,4.889
2022-11-12,4.889
2022-11-13,4.889
2022-11-14,4.8998
2022-11-15,4.9189
2022-11-16,4.9155
2022-11-17,4.9232
2022-11-18,4.9376
2022-11-19,4.9376
2022-11-20,4.9376
2022-11-21,4.935
2022-11-22,4.9282
2022-11-23,4.932
2022-11-24,4.9155
2022-11-25,4.9147
2022-11-26,4.9147
2022-11-27,4.9147
2022-11-28,4.9181
2022-11-29,4.9136
2022-11-30,4.9253
2022-12-01,4.9271
2022-12-02,4.9191
2022-12-03,4.9191
2022-12-04,4.9191
2022-12-05,4.9139
2022-12-06,4.9099
2022-12-07,4.911
2022-12-08,4.9122
2022-12-09,4.9182
2022-12-10,4.9182
2022-12-11,4.9182
2022-12-12,4.9256
2022-12-13,4.9221
2022-12-14,4.9201
2022-12-15,4.9185
2022-12-16,4.9084
2022-12-17,4.9084
2022-12-18,4.9084
2022-12-19,4.9044
2022-12-20,4.9046
2022-12-21,4.8897
2022-12-22,4.8926
2022-12-23,4.9093
2022-12-24,4.9093
2022-12-25,4.9093
2022-12-26,4.9176
2022-12-27,4.9218
2022-12-28,4.9392
2022-12-29,4.9451
2022-12-30,4.9402
2022-12-31,4.9402
2023-01-01,4.94
2023-01-02,4.9199
2023-01-03,4.9294
2023-01-04,4.9225
2023-01-05,4.9221
2023-01-06,4.9251
2023-01-07,4.9251
2023-01-08,4.9253
2023-01-09,4.9208
2023-01-10,4.9308
2023-01-11,4.9333
2023-01-12,4.937
2023-01-13,4.94
2023-01-14,4.94
2023-01-15,4.9313
2023-01-16,4.9258
2023-01-17,4.9304
2023-01-18,4.9323
2023-01-19,4.9172
2023-01-20,4.9086
2023-01-21,4.9086
2023-01-22,4.9202
2023-01-23,4.9087
2023-01-24,4.9077
2023-01-25,4.8941
2023-01-26,4.872
2023-01-27,4.8942
2023-01-28,4.8942
2023-01-29,4.9055
2023-01-30,4.9059
2023-01-31,4.9156
2023-02-01,4.9052
2023-02-02,4.899
2023-02-03,4.8865
2023-02-04,4.8865
2023-02-05,4.9055
2023-02-06,4.8953
2023-02-07,4.8917
2023-02-08,4.8908
2023-02-09,4.8865
2023-02-10,4.8956
2023-02-11,4.8956
2023-02-12,4.9031
2023-02-13,4.894
2023-02-14,4.8956
2023-02-15,4.8975
2023-02-16,4.8942
2023-02-17,4.9046
2023-02-18,4.9046
2023-02-19,4.918
2023-02-20,4.9116
2023-02-21,4.9166
2023-02-22,4.9112
2023-02-23,4.9113
2023-02-24,4.9161
2023-02-25,4.9161
2023-02-26,4.9198
2023-02-27,4.9183
2023-02-28,4.9221
2023-03-01,4.9156
2023-03-02,4.9188
2023-03-03,4.9195
2023-03-04,4.9195
2023-03-05,4.9205
2023-03-06,4.914
2023-03-07,4.9138
2023-03-08,4.9075
2023-03-09,4.9077
2023-03-10,4.913
2023-03-11,4.913
2023-03-12,4.9168
2023-03-13,4.9153
2023-03-14,4.917
2023-03-15,4.9126
2023-03-16,4.9141
2023-03-17,4.9179
2023-03-18,4.9179
2023-03-19,4.9233
2023-03-20,4.9171
2023-03-21,4.9211
2023-03-22,4.913
2023-03-23,4.9212
2023-03-24,4.9257
2023-03-25,4.9257
2023-03-26,4.9405
2023-03-27,4.9378
2023-03-28,4.9472
2023-03-29,4.9508
2023-03-30,4.9439
2023-03-31,4.9438
2023-04-01,4.9438
2023-04-02,4.9367
2023-04-03,4.9302
2023-04-04,4.9265
2023-04-05,4.9293
2023-04-06,4.9335
2023-04-07,4.9309
2023-04-08,4.9309
2023-04-09,4.9375
2023-04-10,4.9272
2023-04-11,4.9328
2023-04-12,4.9345
2023-04-13,4.9317
2023-04-14,4.9404
2023-04-15,4.9425
2023-04-16,4.9357
2023-04-17,4.9364
2023-04-18,4.9315
2023-04-19,4.9262
2023-04-20,4.9276
2023-04-21,4.9327
2023-04-22,4.9298
2023-04-23,4.937
2023-04-24,4.9278
2023-04-25,4.9316
2023-04-26,4.9386
2023-04-27,4.9349
2023-04-28,4.9253
2023-04-29,4.9253
2023-04-30,4.9305
2023-05-01,4.9031
2023-05-02,4.9297
2023-05-03,4.9234
2023-05-04,4.9242
2023-05-05,4.9241
2023-05-06,4.9246
2023-05-07,4.92
2023-05-08,4.9171
2023-05-09,4.9146
2023-05-10,4.9201
2023-05-11,4.926
2023-05-12,4.9256
2023-05-13,4.9375
2023-05-14,4.9478
2023-05-15,4.9362
2023-05-16,4.945
2023-05-17,4.9581
2023-05-18,4.9705
2023-05-19,4.9727
2023-05-20,4.9737
2023-05-21,4.972
2023-05-22,4.9673
2023-05-23,4.9684
2023-05-24,4.9585
2023-05-25,4.9438
2023-05-26,4.9523
2023-05-27,4.96
2023-05-28,4.963
2023-05-29,4.957
2023-05-30,4.9625
2023-05-31,4.9634
2023-06-01,4.9627
2023-06-02,4.9606
2023-06-03,4.9653
2023-06-04,4.9592
2023-06-05,4.9593
2023-06-06,4.9572
2023-06-07,4.9552
2023-06-08,4.9493
2023-06-09,4.9521
2023-06-10,4.9568
2023-06-11,4.9627
2023-06-12,4.9514
2023-06-13,4.9581
2023-06-14,4.9516
2023-06-15,4.9567
2023-06-16,4.9548
2023-06-17,4.9588
2023-06-18,4.9629
2023-06-19,4.9572
2023-06-20,4.9599
2023-06-21,4.9571
2023-06-22,4.9611
2023-06-23,4.9485
2023-06-24,4.9561
2023-06-25,4.961
2023-06-26,4.9505
2023-06-27,4.9566
2023-06-28,4.9589
2023-06-29,4.9618
2023-06-30,4.9552
2023-07-01,4.9532
2023-07-02,4.9485
2023-07-03,4.9459
2023-07-04,4.9484
2023-07-05,4.9446
2023-07-06,4.9479
2023-07-07,4.9429
2023-07-08,4.949
2023-07-09,4.949
2023-07-10,4.9437
2023-07-11,4.9451
2023-07-12,4.9436
2023-07-13,4.9332
2023-07-14,4.9318
2023-07-15,4.9414
2023-07-16,4.938
2023-07-17,4.9372
2023-07-18,4.9353
2023-07-19,4.9329
2023-07-20,4.9287
2023-07-21,4.9318
2023-07-22,4.924
2023-07-23,4.9223
2023-07-24,4.9146
2023-07-25,4.9204
2023-07-26,4.9212
2023-07-27,4.9241
2023-07-28,4.9286
2023-07-29,4.9349
2023-07-30,4.9319
2023-07-31,4.9291
2023-08-01,4.9276
2023-08-02,4.931
2023-08-03,4.9425
2023-08-04,4.9421
2023-08-05,4.949
2023-08-06,4.9498
2023-08-07,4.9481
2023-08-08,4.9449
2023-08-09,4.9421
2023-08-10,4.9396
2023-08-11,4.9311
2023-08-12,4.9418
2023-08-13,4.9395
2023-08-14,4.9371
2023-08-15,4.9369
2023-08-16,4.9321
2023-08-17,4.9375
2023-08-18,4.9387
2023-08-19,4.9406
2023-08-20,4.9376
2023-08-21,4.9333
2023-08-22,4.9328
2023-08-23,4.932
2023-08-24,4.9356
2023-08-25,4.9351
2023-08-26,4.936
2023-08-27,4.9418
2023-08-28,4.9362
2023-08-29,4.9371
2023-08-30,4.9382
2023-08-31,4.937
2023-09-01,4.9449
2023-09-02,4.946
2023-09-03,4.9496
2023-09-04,4.9397
2023-09-05,4.9563
2023-09-06,4.9586
2023-09-07,4.9626
2023-09-08,4.9585
2023-09-09,4.9635
2023-09-10,4.971
2023-09-11,4.9584
2023-09-12,4.9706
2023-09-13,4.9656
2023-09-14,4.9668
2023-09-15,4.9644
2023-09-16,4.969
2023-09-17,4.9698
2023-09-18,4.9655
2023-09-19,4.9664
2023-09-20,4.9676
2023-09-21,4.9665
2023-09-22,4.9652
2023-09-23,4.968
2023-09-24,4.97
2023-09-25,4.9646
2023-09-26,4.9675
2023-09-27,4.9709
2023-09-28,4.9673
2023-09-29,4.9682
2023-09-30,4.9748
2023-10-01,4.9753
2023-10-02,4.9694
2023-10-03,4.9722
2023-10-04,4.9708
2023-10-05,4.9658
2023-10-06,4.9635
2023-10-07,4.9665
2023-10-08,4.9654
2023-10-09,4.961
2023-10-10,4.962
2023-10-11,4.9598
2023-10-12,4.9587
2023-10-13,4.9643
2023-10-14,4.965
2023-10-15,4.9685
2023-10-16,4.9611
2023-10-17,4.9656
2023-10-18,4.968
2023-10-19,4.9703
2023-10-20,4.9695
2023-10-21,4.9701
2023-10-22,4.9656
2023-10-23,4.9668
2023-10-24,4.9609
2023-10-25,4.9582
2023-10-26,4.9625
2023-10-27,4.9619
2023-10-28,4.9641
2023-10-29,4.9659
2023-10-30,4.9608
2023-10-31,4.9627
2023-11-01,4.9645
2023-11-02,4.9649
2023-11-03,4.9662
2023-11-04,4.9692
2023-11-05,4.9685
2023-11-06,4.9649
2023-11-07,4.9644
2023-11-08,4.9633
2023-11-09,4.9652
2023-11-10,4.9668
2023-11-11,4.971
2023-11-12,4.9719
2023-11-13,4.9684
2023-11-14,4.9684
2023-11-15,4.9655
2023-11-16,4.9673
2023-11-17,4.9628
2023-11-18,4.9721
2023-11-19,4.9707
2023-11-20,4.9694
2023-11-21,4.9665
2023-11-22,4.9689
2023-11-23,4.9668
2023-11-24,4.9617
2023-11-25,4.9709
2023-11-26,4.9726
2023-11-27,4.9695
2023-11-28,4.9672
2023-11-29,4.9685
2023-11-30,4.9664
2023-12-01,4.9571
2023-12-02,4.9677
2023-12-03,4.9671
2023-12-04,4.9658
2023-12-05,4.9601
2023-12-06,4.9639
2023-12-07,4.9648
2023-12-08,4.9627
2023-12-09,4.9707
2023-12-10,4.9732
2023-12-11,4.9683
2023-12-12,4.9693
2023-12-13,4.9634
2023-12-14,4.9682
2023-12-15,4.9658
2023-12-16,4.9687
2023-12-17,4.9718
2023-12-18,4.9669
2023-12-19,4.9681
2023-12-20,4.9657
2023-12-21,4.9665
2023-12-22,4.9658
2023-12-23,4.9658
2023-12-24,4.9728
2023-12-25,4.9645
2023-12-26,4.9668
2023-12-27,4.9715
2023-12-28,4.9627
2023-12-29,4.97
2023-12-30,4.9737
2023-12-31,4.9737
2024-01-01,4.9709
2024-01-02,4.9654
2024-01-03,4.9688
2024-01-04,4.9711
2024-01-05,4.9684
2024-01-06,4.9731
2024-01-07,4.9731
2024-01-08,4.969
2024-01-09,4.968
2024-01-10,4.9691
2024-01-11,4.969
2024-01-12,4.9691
2024-01-13,4.9776
2024-01-14,4.9776
2024-01-15,4.9691
2024-01-16,4.9736
2024-01-17,4.9726
2024-01-18,4.9731
2024-01-19,4.9708
2024-01-20,4.9765
2024-01-21,4.9765
2024-01-22,4.972
2024-01-23,4.9733
2024-01-24,4.9732
2024-01-25,4.9742
2024-01-26,4.973
2024-01-27,4.9727
2024-01-28,4.9727
2024-01-29,4.9731
2024-01-30,4.9732
2024-01-31,4.9721
2024-02-01,4.9685
2024-02-02,4.9662
2024-02-03,4.9773
2024-02-04,4.9773
2024-02-05,4.9717
2024-02-06,4.9734
2024-02-07,4.9729
2024-02-08,4.9727
2024-02-09,4.9718
2024-02-10,4.9771
2024-02-11,4.9771
2024-02-12,4.9698
2024-02-13,4.9733
2024-02-14,4.9729
2024-02-15,4.9738
2024-02-16,4.973
2024-02-17,4.9744
2024-02-18,4.9744
2024-02-19,4.9719
2024-02-20,4.971
2024-02-21,4.9703
2024-02-22,4.973
2024-02-23,4.9712
2024-02-24,4.9695
2024-02-25,4.9695
2024-02-26,4.9685
2024-02-27,4.9623
2024-02-28,4.9645
2024-02-29,4.9661
2024-03-01,4.9633
2024-03-02,4.9693
2024-03-03,4.9693
2024-03-04,4.9695
2024-03-05,4.9688
2024-03-06,4.9674
2024-03-07,4.966
2024-03-08,4.9621
2024-03-09,4.9711
2024-03-10,4.9711
2024-03-11,4.9652
2024-03-12,4.9643
2024-03-13,4.9672
2024-03-14,4.9683
2024-03-15,4.9682
2024-03-16,4.9727
2024-03-17,4.9727
2024-03-18,4.9695
2024-03-19,4.9717
2024-03-20,4.9681
2024-03-21,4.9711
2024-03-22,4.9672
2024-03-23,4.9672
2024-03-24,4.9672
2024-03-25,4.9681
2024-03-26,4.9658
2024-03-27,4.9703
2024-03-28,4.9656
2024-03-29,4.9654
2024-03-30,4.9654
2024-03-31,4.9654
2024-04-01,4.968
2024-04-02,4.9666
2024-04-03,4.9659
2024-04-04,4.9645
2024-04-05,4.9609
2024-04-06,4.9609
2024-04-07,4.9609
2024-04-08,4.9647
2024-04-09,4.9652
2024-04-10,4.9664
2024-04-11,4.9686
2024-04-12,4.9683
2024-04-13,4.9683
2024-04-14,4.9683
2024-04-15,4.9709
2024-04-16,4.9726
2024-04-17,4.9724
2024-04-18,4.974
2024-04-19,4.9714
2024-04-20,4.9714
2024-04-21,4.9714
2024-04-22,4.9713
2024-04-23,4.9731
2024-04-24,4.9731
2024-04-25,4.9737
2024-04-26,4.9718
2024-04-27,4.9763
2024-04-28,4.9761
2024-04-29,4.9732
2024-04-30,4.971
2024-05-01,4.9704
2024-05-02,4.9727
2024-05-03,4.9687
2024-05-04,4.9753
2024-05-05,4.9758
2024-05-06,4.9663
2024-05-07,4.9729
2024-05-08,4.9722
2024-05-09,4.9726
2024-05-10,4.9718
2024-05-11,4.9755
2024-05-12,4.9752
2024-05-13,4.9725
2024-05-14,4.9724
2024-05-15,4.9702
2024-05-16,4.9716
2024-05-17,4.9729
2024-05-18,4.9754
2024-05-19,4.9743
2024-05-20,4.9706
2024-05-21,4.9701
2024-05-22,4.9714
2024-05-23,4.9718
2024-05-24,4.9702
2024-05-25,4.9764
2024-05-26,4.9767
2024-05-27,4.9733
2024-05-28,4.9708
2024-05-29,4.9739
2024-05-30,4.9744
2024-05-31,4.9695
2024-06-01,4.9758
2024-06-02,4.9763
2024-06-03,4.9715
2024-06-04,4.9718
2024-06-05,4.9734
2024-06-06,4.9732
2024-06-07,4.9707
2024-06-08,4.9773
2024-06-09,4.9773
2024-06-10,4.9737
2024-06-11,4.9755
2024-06-12,4.9768
2024-06-13,4.9731
2024-06-14,4.97
2024-06-15,4.9771
2024-06-16,4.9773
2024-06-17,4.9742
2024-06-18,4.9718
2024-06-19,4.9726
2024-06-20,4.9727
2024-06-21,4.9694
2024-06-22,4.9779
2024-06-23,4.9773
2024-06-24,4.9725
2024-06-25,4.9717
2024-06-26,4.9741
2024-06-27,4.9739
2024-06-28,4.9661
2024-06-29,4.9769
2024-06-30,4.9772
2024-07-01,4.9727
2024-07-02,4.9745
2024-07-03,4.9737
2024-07-04,4.9728
2024-07-05,4.9686
2024-07-06,4.9755
2024-07-07,4.9729
2024-07-08,4.9701
2024-07-09,4.9695
2024-07-10,4.9715
2024-07-11,4.9715
2024-07-12,4.9668
2024-07-13,4.9693
2024-07-14,4.9712
2024-07-15,4.9659
2024-07-16,4.9648
2024-07-17,4.9661
2024-07-18,4.9665
2024-07-19,4.9657
2024-07-20,4.9697
2024-07-21,4.9718
2024-07-22,4.9681
2024-07-23,4.9682
2024-07-24,4.9672
2024-07-25,4.9662
2024-07-26,4.9686
2024-07-27,4.9686
2024-07-28,4.9686
2024-07-29,4.9699
2024-07-30,4.9727
2024-07-31,4.9725
2024-08-01,4.9724
2024-08-02,4.9723
2024-08-03,4.9772
2024-08-04,4.9768
2024-08-05,4.9735
2024-08-06,4.9745
2024-08-07,4.9738
2024-08-08,4.9743
2024-08-09,4.9747
2024-08-10,4.9757
2024-08-11,4.9763
2024-08-12,4.9744
2024-08-13,4.9727
2024-08-14,4.9736
2024-08-15,4.973
2024-08-16,4.9734
2024-08-17,4.9768
2024-08-18,4.977
2024-08-19,4.9765
2024-08-20,4.9751
2024-08-21,4.9735
2024-08-22,4.9741
2024-08-23,4.9718
2024-08-24,4.9771
2024-08-25,4.9773
2024-08-26,4.9746
2024-08-27,4.9751
2024-08-28,4.9745
2024-08-29,4.9743
2024-08-30,4.9739
2024-08-31,4.9735
2024-09-01,4.9726
2024-09-02,4.9711
2024-09-03,4.97
2024-09-04,4.9693
2024-09-05,4.9701
2024-09-06,4.9671
2024-09-07,4.9745
2024-09-08,4.9742
2024-09-09,4.9705
2024-09-10,4.9725
2024-09-11,4.9707
2024-09-12,4.9712
2024-09-13,4.9716
2024-09-14,4.9738
2024-09-15,4.9749
2024-09-16,4.9712
2024-09-17,4.9714
2024-09-18,4.9721
2024-09-19,4.9719
2024-09-20,4.9685
2024-09-21,4.9756
2024-09-22,4.976
2024-09-23,4.9724
2024-09-24,4.9729
2024-09-25,4.9732
2024-09-26,4.973
2024-09-27,4.9731
2024-09-28,4.9759
2024-09-29,4.9763
2024-09-30,4.9724
2024-10-01,4.9734
2024-10-02,4.974
2024-10-03,4.9734
2024-10-04,4.9747
2024-10-05,4.9773
2024-10-06,4.9759
2024-10-07,4.9722
2024-10-08,4.9739
2024-10-09,4.9739
2024-10-10,4.9724
2024-10-11,4.9735
2024-10-12,4.9758
2024-10-13,4.9761
2024-10-14,4.9714
2024-10-15,4.9728
2024-10-16,4.9734
2024-10-17,4.9721
2024-10-18,4.9707
2024-10-19,4.9737
2024-10-20,4.9737
2024-10-21,4.9726
2024-10-22,4.9704
2024-10-23,4.9722
2024-10-24,4.9709
2024-10-25,4.9677
2024-10-26,4.9749
2024-10-27,4.9747
2024-10-28,4.9722
2024-10-29,4.971
2024-10-30,4.9721
2024-10-31,4.9722
2024-11-01,4.9704
2024-11-02,4.9756
2024-11-03,4.9755
2024-11-04,4.9722
2024-11-05,4.9726
2024-11-06,4.9733
2024-11-07,4.9735
2024-11-08,4.973
2024-11-09,4.9763
2024-11-10,4.9764
2024-11-11,4.9722
2024-11-12,4.9731
2024-11-13,4.9749
2024-11-14,4.9742
2024-11-15,4.9749
2024-11-16,4.9769
2024-11-17,4.9765
2024-11-18,4.9723
2024-11-19,4.9724
2024-11-20,4.9734
2024-11-21,4.9728
2024-11-22,4.9723
2024-11-23,4.9771
2024-11-24,4.9768
2024-11-25,4.9742
2024-11-26,4.9728
2024-11-27,4.9723
2024-11-28,4.9734
2024-11-29,4.9728
2024-11-30,4.9769
2024-12-01,4.977
2024-12-02,4.9739
2024-12-03,4.9718
2024-12-04,4.9729
2024-12-05,4.974
2024-12-06,4.9673
2024-12-07,4.9713
2024-12-08,4.9674
2024-12-09,4.9687
2024-12-10,4.9655
2024-12-11,4.9634
2024-12-12,4.9676
2024-12-13,4.9712
2024-12-14,4.9753
2024-12-15,4.9752
2024-12-16,4.9718
2024-12-17,4.9716
2024-12-18,4.9725
2024-12-19,4.9721
2024-12-20,4.9731
2024-12-21,4.9745
2024-12-22,4.9745
2024-12-23,4.9736
2024-12-24,4.9684
2024-12-25,4.9718
2024-12-26,4.9709
2024-12-27,4.9755
2024-12-28,4.9743
2024-12-29,4.9743
2024-12-30,4.972
2024-12-31,4.9719
2025-01-01,4.9709
2025-01-02,4.9699
2025-01-03,4.9677
2025-01-04,4.9747
2025-01-05,4.9744
2025-01-06,4.9677
2025-01-07,4.9686
2025-01-08,4.969
2025-01-09,4.9693
2025-01-10,4.9723
2025-01-11,4.9731
2025-01-12,4.9749
2025-01-13,4.9692
2025-01-14,4.971
2025-01-15,4.9724
2025-01-16,4.9693
2025-01-17,4.974
2025-01-18,4.9769
2025-01-19,4.9768
2025-01-20,4.9734
2025-01-21,4.9744
2025-01-22,4.972
2025-01-23,4.9729
2025-01-24,4.9718
2025-01-25,4.975
2025-01-26,4.9749
2025-01-27,4.9708
2025-01-28,4.9703
2025-01-29,4.9692
2025-01-30,4.9712
2025-01-31,4.9722
